PUBLICATION_DATE,UID,AA_CENTER_LAT,AA_CENTER_LON,AGGR_ECO3_2015,AGGR_ECO3_NM_2015,AGGR_ECO9_2015,AGGR_ECO9_NM_2015,ANALYSIS_LAT,ANALYSIS_LON,CLASS_DESIGN_FWSST,CLASS_FIELD_FWSST,CLASS_FIELD_HGM,COE_REGION,COE_SUBREG,COUNTY,DATE_COL,DESIGN_ID,ECO_X_ST,ECO_X_WETGRP,EPA_REG,FED_NONFED,FIP,HUC10,HUC10_NAME,LRR_NAME,LRRSYM,MAJ_RIVER_BASIN,MDCATY,MLRA_ID,MLRA_NAME,NEP_AREA,NEP_NAME,NWCA_ECO4,NWCA_WET_GRP,PAD_AREA,PAD_NAME,PAD_OWN_NAME,PAD_OWN_TYPE,PANEL,PH2_WGTCAT,PHYS_REG,REF_NWCA,REFPLUS_NWCA,SANDT_COAST_REG,SANDT_FIELD_GRPS,SANDT_RSTUDY,SITE_ID,SITE_USE,SITESAMP,ST_FIP,STATE,STATE_NAME,STATUS_11,STRATUM,TNT_11,US_L3CODE_2015,US_L3NAME_2015,US_L4CODE_2015,US_L4NAME_2015,USAC_REGION,VALXSITE,VISIT_NO,WGT_11,WGT_PH1_11,WGT_PH2_11,XCOORD,XSTATUS,YCOORD,SAMPLE_TYPE
8/13/2015,3404,32.81767,-79.72677,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,32.81787075,-79.72715247,E2SS,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Charleston,3-May-11,NWCA11-2404,E2EM,ALL-EH,4,Non Federal,45019,305020902,Bulls Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2SS,262,Tidewater Area,NO,,CPL,EH,NO,,,,Base,SC,36,I,I,South East Coast Region,E2EM,Coastal Watersheds,NWCA11-2404,NWCA_PROBABILITY,YES,45,SC,South Carolina,Target_Sampled,SC,Target,75,Southern Coastal Plain,75j,Sea Islands/Coastal Marsh,CSTL_PLAIN,E2EM,1,239.97439,18.68253,12.84485,1507332.573,POINT_SAMPLEABLE,-394446.414,SITEINFO
8/13/2015,3405,33.8781886,-78.5733072,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,33.8781886,-78.5733072,E2EM,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Horry,31-May-11,NWCA11-2412,E2EM,ALL-EH,4,Non Federal,45051,304020803,Little River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2EM,262,Tidewater Area,NO,,CPL,EH,NO,,,,Base,SC,36,L,MIN,South East Coast Region,E2EM,Coastal Watersheds,NWCA11-2412,NWCA_PROBABILITY,YES,45,SC,South Carolina,Target_Sampled,SC,Target,63,Middle Atlantic Coastal Plain,63g,Carolinian Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,27088.86311,18.68253,1449.95679,1591462.532,POINT_SAMPLEABLE,-259094.828,SITEINFO
8/13/2015,3406,39.04199,-79.60713,EHIGH,Eastern Highlands,SAP,Southern Appalachians,39.04179066,-79.60731301,PEM,PFO,RIVERINE,Eastern Mountains and Piedmont,LRR N (Excluding MLRA 122),Tucker,2-Jun-11,NWCA11-2777,EMU-PW,EMU-PRLW,3,Non Federal,54093,502000404,Dry Fork,East and Central Farming and Forest Region,N,Ohio,PEM,223,Eastern Allegheny Plateau and Mountains,NO,,EMU,PRLW,NO,,,,OverSamp,WV,2,M,M,,PW,,NWCA11-2777,NWCA_PROBABILITY,YES,54,WV,West Virginia,Target_Sampled,WV,Target,69,Central Appalachians,69a,Forested Hills and Mountains,E_MTNS,PFO,1,1350.5316,336.28586,4.01602,1398754.697,POINT_SAMPLEABLE,293746.468,SITEINFO
8/13/2015,3408,36.63041732,-75.89635829,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,36.63041732,-75.89635829,E2SS,E2SS,FLATS,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Virginia Beach,15-Jun-11,NWCA11-2666,E2SS,ALL-EW,3,Non Federal,51810,301020513,Currituck Sound,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2SS,262,Tidewater Area,YES,Albemarle-Pamlico Sounds,CPL,EW,YES,False Cape State Park,State Department of Conservation,State,OverSamp,VA,36,M,M,South East Coast Region,E2SS,Coastal Watersheds,NWCA11-2666,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2SS,1,277.82186,11.11042,25.00552,1767853.398,POINT_SAMPLEABLE,90251.497,SITEINFO
8/13/2015,3409,36.72687756,-75.94385197,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,36.72687756,-75.94385197,E2SS,E2SS,FLATS,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Virginia Beach,14-Jun-11,NWCA11-2653,E2SS,ALL-EW,3,NOAA,51810,301020513,Currituck Sound,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2SS,262,Tidewater Area,YES,Albemarle-Pamlico Sounds,CPL,EW,YES,Mid-Atlantic Coastal Waters Area,National Oceanic and Atmospheric Administration (NOAA),Federal,Base,VA,36,I,I,South East Coast Region,E2SS,Coastal Watersheds,NWCA11-2653,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2SS,1,277.82186,11.11042,25.00552,1761475.451,POINT_SAMPLEABLE,99935.818,SITEINFO
8/13/2015,3411,37.34426,-76.55387,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.34425784,-76.55389398,E2EM,E2EM,RIVERINE,Atlantic and Gulf Coastal Plain,LRR P,Gloucester,7-Jun-11,NWCA11-2647,E2EM,ALL-EH,3,Non Federal,51073,208010702,Lower York River,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,Mid Atlantic,E2EM,234,Southern Coastal Plain,NO,,CPL,EH,NO,,,,Base,VA,13,I,I,North East Coast Region,E2EM,Coastal Watersheds,NWCA11-2647,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,65,Southeastern Plains,65m,Rolling Coastal Plain,CSTL_PLAIN,E2EM,1,69129.44485,85.45695,808.93879,1694602.206,RELOCATED_POINT_SAMPLEABLE,156532.346,SITEINFO
8/13/2015,3434,46.11761,-98.87656,PLNLOW,Plains and Lowlands,NPL,Northern Plains,46.11828843,-98.87643565,PEM,PEM,DPRSS,Great Plains,LRR F,Dickey,16-Jun-11,NWCA11ND-5052,IPL-PH,IPL-PRLH,8,FWS,38021,1016000405,Elm Lake,Northern Great Plains Spring Wheat Region,F,Missouri,PEM,73,Central Dark Brown Glaciated Plains,NO,,IPL,PRLH,YES,Dickey County Waterfowl Production Area,Fish and Wildlife Service (FWS),Federal,Oversamp,ND,23,I,I,,PH,Prairie Pothole,NWCA11-ND-5052,NWCA_PROBABILITY,YES,38,ND,North Dakota,Target_Sampled,ND,Target,42,Northwestern Glaciated Plains,42a,Missouri Coteau,GT_PLAINS,PEM,1,22698.46127,66.90116,339.28354,-222704.417,RELOCATED_POINT_SAMPLEABLE,966571.667,SITEINFO
8/13/2015,3436,37.32785,-76.28042,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.32785076,-76.28039374,E2SS,E2EM,FLATS,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Mathews,2-Jun-11,NWCA11-2634,E2EM,ALL-EH,3,Non Federal,51115,208010204,Mobjack Bay-Lower Chesapeake Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,E2SS,262,Tidewater Area,NO,,CPL,EH,NO,,,,Base,VA,36,M,M,North East Coast Region,E2EM,Coastal Watersheds,NWCA11-2634,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63b,Chesapeake-Pamlico Lowlands and Tidal Marshes,CSTL_PLAIN,E2EM,1,277.82186,11.11042,25.00552,1718474.141,POINT_SAMPLEABLE,159643.924,SITEINFO
8/13/2015,3437,37.33234,-76.28352,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.3324414,-76.28344903,E2SS,E2SS,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Mathews,19-Jul-11,NWCA11-2651,E2SS,ALL-EW,3,Non Federal,51115,208010204,Mobjack Bay-Lower Chesapeake Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,E2SS,262,Tidewater Area,NO,,CPL,EW,NO,,,,Base,VA,36,I,I,North East Coast Region,E2SS,Coastal Watersheds,NWCA11-2651,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63b,Chesapeake-Pamlico Lowlands and Tidal Marshes,CSTL_PLAIN,E2SS,1,277.82186,11.11042,25.00552,1718105.75,RELOCATED_POINT_SAMPLEABLE,160092.092,SITEINFO
8/13/2015,3438,37.55036,-75.70007,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.55029294,-75.70046224,E2EM,E2EM,FLATS,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Accomack,30-Jun-11,NWCA11-2652,E2EM,ALL-EH,3,Non Federal,51001,204030402,Machipongo River-Hog Island Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,E2EM,264,Tidewater Area,NO,,CPL,EH,NO,,,,Base,VA,36,L,MIN,North East Coast Region,E2EM,Coastal Watersheds,NWCA11-2652,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,8987.64912,11.11042,808.93879,1762968.326,RELOCATED_POINT_SAMPLEABLE,194644.73,SITEINFO
8/13/2015,3451,44.30423,-68.2136,EHIGH,Eastern Highlands,NAP,Northern Appalachians,44.30423,-68.2136,,PEM,DPRSS,Northcentral and Northeast,LRR R (Excluding MLRA 143),Hancock,1-Aug-11,,EMU-PH,EMU-PRLH,1,NPS,23009,105000215,Blue Hill-Mount Desert Frontal Drainages,Northeastern Forage and Forest Region,R,New England,,249,"New England and Eastern New York Upland, Northern Part",NO,,EMU,PRLH,YES,Acadia National Park,National Park Service (NPS),Federal,,,,I,I,North East Coast Region,PH,Coastal Watersheds,NWCA11-R305,NWCA_NOT_PROBABILITY,YES,23,ME,Maine,,,,82,Acadian Plains and Hills,82g,Downeast Coast,NE,PEM,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3452,44.39098,-68.23952,EHIGH,Eastern Highlands,NAP,Northern Appalachians,44.39098,-68.23952,,PEM,DPRSS,Northcentral and Northeast,LRR R (Excluding MLRA 143),Hancock,3-Aug-11,,EMU-PH,EMU-PRLH,1,NPS,23009,105000214,Frenchman Bay,Northeastern Forage and Forest Region,R,New England,,249,"New England and Eastern New York Upland, Northern Part",NO,,EMU,PRLH,YES,Acadia National Park,National Park Service (NPS),Federal,,,,I,I,North East Coast Region,PH,Coastal Watersheds,NWCA11-R306,NWCA_NOT_PROBABILITY,YES,23,ME,Maine,,,,82,Acadian Plains and Hills,82g,Downeast Coast,NE,PEM,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3453,33.19883573,-79.18915305,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,33.19883573,-79.18915305,E2EM,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Georgetown,26-Jul-11,NWCA11-2427,E2EM,ALL-EH,4,Non Federal,45043,304020702,Great Pee Dee River-Winyah Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2EM,262,Tidewater Area,NO,,CPL,EH,YES,Tom Yawkee Wildlife Center,State Department of Natural Resources,State,Base,SC,36,L,MIN,South East Coast Region,E2EM,Coastal Watersheds,NWCA11-2427,NWCA_PROBABILITY,YES,45,SC,South Carolina,Target_Sampled,SC,Target,75,Southern Coastal Plain,75j,Sea Islands/Coastal Marsh,CSTL_PLAIN,E2EM,1,27088.86311,18.68253,1449.95679,1549172.472,POINT_SAMPLEABLE,-343920.033,SITEINFO
8/13/2015,3454,40.9991539,-82.01442268,EHIGH,Eastern Highlands,NAP,Northern Appalachians,40.9991539,-82.01442268,PEM,PEM,DPRSS,Midwest,LRR M,Medina,29-Jun-11,OHW11-3020,EMU-PH,EMU-PRLH,5,Non Federal,39103,504000305,Headwaters Killbuck Creek,Central Feed Grains and Livestock Region,M,Ohio,PEM,195,"Indiana and Ohio Till Plain, Eastern Part",NO,,EMU,PRLH,NO,,,,Base,OH,45,M,M,,PH,,NWCA11-OH-3020,NWCA_PROBABILITY,YES,39,OH,Ohio,Target_Sampled,None,Target,61,Erie Drift Plain,61c,Low Lime Drift Plain,MIDWEST,PEM,1,16169.97718,1,16169.97718,1162817.893,POINT_SAMPLEABLE,477827.831,SITEINFO
8/13/2015,3456,47.19957,-98.7878,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,47.1998662,-98.78775465,PEM,PEM,DPRSS,Great Plains,LRR F,Stutsman,6-Jul-11,NWCA11ND-5001,IPL-PH,IPL-PRLH,8,Non Federal,38093,1016000106,Jamestown Reservoir,Northern Great Plains Spring Wheat Region,F,Missouri,PEM,77,Central Black Glaciated Plains,NO,,IPL,PRLH,NO,,,,Revisit,ND,10,I,I,,PH,Prairie Pothole,NWCA11-ND-5001,NWCA_PROBABILITY,YES,38,ND,North Dakota,Target_Sampled,ND,Target,46,Northern Glaciated Plains,46f,End Moraine Complex,GT_PLAINS,PEM,1,62284.64362,183.57697,339.28354,-212326.24,POINT_SAMPLEABLE,1086128.783,SITEINFO
8/13/2015,3457,47.19957,-98.7878,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,47.1998662,-98.78775465,PEM,PEM,DPRSS,Great Plains,LRR F,Stutsman,21-Jul-11,NWCA11ND-5001,IPL-PH,IPL-PRLH,8,Non Federal,38093,1016000106,Jamestown Reservoir,Northern Great Plains Spring Wheat Region,F,Missouri,PEM,77,Central Black Glaciated Plains,NO,,IPL,PRLH,NO,,,,Revisit,,,I,I,,PH,Prairie Pothole,NWCA11-ND-5001,NWCA_REVISITS,YES,38,ND,North Dakota,,ND,,46,Northern Glaciated Plains,46f,End Moraine Complex,GT_PLAINS,PEM,2,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3467,33.21162,-93.10194,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,33.21219468,-93.10160238,PSS,PEM,RIVERINE,Atlantic and Gulf Coastal Plain,LRR P,Columbia,5-Jun-11,NWCA11-1059,CPL-PH,CPL-PRLH,6,Non Federal,5027,804020601,Hurricane Creek-Cornie Bayou,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,Lower Mississippi,PSS,235,Western Coastal Plain,NO,,CPL,PRLH,NO,,,,Base,AR,14,I,I,,PH,,NWCA11-1059,NWCA_PROBABILITY,YES,5,AR,Arkansas,Target_Sampled,AR,Target,35,South Central Plains,35a,Tertiary Uplands,CSTL_PLAIN,PEM,1,81513.73804,80.82987,1008.46054,268407.45,RELOCATED_POINT_SAMPLEABLE,-475713.755,SITEINFO
8/13/2015,3468,34.23351,-91.96092,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,34.23309494,-91.96042411,PEM,PEM,RIVERINE,Atlantic and Gulf Coastal Plain,LRR O,Jefferson,2-Jun-11,NWCA11-1054,CPL-PH,CPL-PRLH,6,Non Federal,5069,1111020706,Caney Bayou-Arkansas River,Mississippi Delta Cotton and Feed Grains Region,O,Arkansas-White-Red,PEM,231,Arkansas River Alluvium,NO,,CPL,PRLH,NO,,,,Base,AR,17,M,M,,PH,,NWCA11-1054,NWCA_PROBABILITY,YES,5,AR,Arkansas,Target_Sampled,AR,Target,73,Mississippi Alluvial Plain,73h,Arkansas/Ouachita River Holocene Meander Belts,CSTL_PLAIN,PEM,1,31063.69615,52.82409,588.0593,369185.608,RELOCATED_POINT_SAMPLEABLE,-357908.05,SITEINFO
8/13/2015,3469,30.27089,-87.74002,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.27063757,-87.73967473,E2EM,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Baldwin,6-Jul-11,NWCA11-1021,E2EM,ALL-EH,4,FWS,1003,316020502,Fish River-Frontal Mobile Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2EM,259,Eastern Gulf Coast Flatwoods,YES,Mobile Bay,CPL,EH,YES,Bon Secour National Wildlife Refuge,Fish and Wildlife Service (FWS),Federal,Base,AL,36,I,I,Gulf Coast Region,E2EM,Coastal Watersheds,NWCA11-1021,NWCA_PROBABILITY,YES,1,AL,Alabama,Target_Sampled,AL,Target,75,Southern Coastal Plain,75k,Gulf Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,1637.5674,8.11398,201.8206,792542.846,RELOCATED_POINT_SAMPLEABLE,-772903.67,SITEINFO
8/13/2015,3471,30.26917008,-87.74910327,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.26917008,-87.74910327,E2EM,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Baldwin,22-Jun-11,NWCA11-1017,E2EM,ALL-EH,4,FWS,1003,316020502,Fish River-Frontal Mobile Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2EM,259,Eastern Gulf Coast Flatwoods,YES,Mobile Bay,CPL,EH,YES,Bon Secour National Wildlife Refuge,Fish and Wildlife Service (FWS),Federal,Base,AL,36,L,MIN,Gulf Coast Region,E2EM,Coastal Watersheds,NWCA11-1017,NWCA_PROBABILITY,YES,1,AL,Alabama,Target_Sampled,AL,Target,75,Southern Coastal Plain,75k,Gulf Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,1637.5674,8.11398,201.8206,791654.624,POINT_SAMPLEABLE,-773144.589,SITEINFO
8/13/2015,3473,30.26178475,-87.7289122,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.26178475,-87.7289122,E2EM,E2EM,FLATS,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Baldwin,21-Jun-11,NWCA11-1002,E2EM,ALL-EH,4,FWS,1003,316020502,Fish River-Frontal Mobile Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2EM,259,Eastern Gulf Coast Flatwoods,YES,Mobile Bay,CPL,EH,YES,Bon Secour National Wildlife Refuge,Fish and Wildlife Service (FWS),Federal,Revisit,,,L,MIN,Gulf Coast Region,E2EM,Coastal Watersheds,NWCA11-1002,NWCA_REVISITS,YES,1,AL,Alabama,,AL,,75,Southern Coastal Plain,75k,Gulf Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,2,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3483,44.54002,-67.62811,EHIGH,Eastern Highlands,NAP,Northern Appalachians,44.53967282,-67.62811434,E2EM,E2EM,TIDAL,Northcentral and Northeast,LRR R (Excluding MLRA 143),Washington,20-Jul-11,NWCA11-1823,E2EM,ALL-EH,1,Non Federal,23029,105000208,Roque Bluffs Frontal Drainages,Northeastern Forage and Forest Region,R,New England,E2EM,249,"New England and Eastern New York Upland, Northern Part",NO,,EMU,EH,NO,,,,Base,ME,36,L,L,North East Coast Region,E2EM,Coastal Watersheds,NWCA11-1823,NWCA_PROBABILITY,YES,23,ME,Maine,Target_Sampled,ME,Target,82,Acadian Plains and Hills,82g,Downeast Coast,NE,E2EM,1,1428.5239,23.01944,62.05729,2216127.111,RELOCATED_POINT_SAMPLEABLE,1120971.531,SITEINFO
8/13/2015,3484,45.97857,-70.14911,EHIGH,Eastern Highlands,NAP,Northern Appalachians,45.97830697,-70.14913136,PSS,PSS,FLATS,Northcentral and Northeast,LRR R (MLRA 143),Somerset,13-Jul-11,NWCA11-1821,EMU-PW,EMU-PRLW,1,Non Federal,23025,102000101,North Branch Penobscot River,Northeastern Forage and Forest Region,R,New England,PSS,247,Northeastern Mountains,NO,,EMU,PRLW,YES,West Branch,Private Landowner,Private,Revisit,ME,1,L,MIN,,PW,,NWCA11-1821,NWCA_PROBABILITY,YES,23,ME,Maine,Target_Sampled,ME,Target,58,Northeastern Highlands,58v,St. John Uplands,NE,PSS,1,153100.2143,111.07787,1378.31429,1981354.951,RELOCATED_POINT_SAMPLEABLE,1218823.672,SITEINFO
8/13/2015,3486,46.17506001,-69.86529855,EHIGH,Eastern Highlands,NAP,Northern Appalachians,46.17506001,-69.86529855,PEM,PEM,DPRSS,Northcentral and Northeast,LRR R (MLRA 143),Somerset,14-Jul-11,NWCA11-1837,EMU-PH,EMU-PRLH,1,Non Federal,23025,101000601,Baker Branch St. John River,Northeastern Forage and Forest Region,R,New England,PEM,247,Northeastern Mountains,NO,,EMU,PRLH,NO,,,,OverSamp,ME,1,L,L,,PH,,NWCA11-1837,NWCA_PROBABILITY,YES,23,ME,Maine,Target_Sampled,ME,Target,58,Northeastern Highlands,58v,St. John Uplands,NE,PEM,1,86443.28878,111.07787,778.22243,1996632.421,POINT_SAMPLEABLE,1245786.104,SITEINFO
8/13/2015,3487,36.97559,-104.47836,WMTNS,West,WMT,Western Mountains,36.97539328,-104.4780449,PUBPAB,PUBPAB,DPRSS,"Western Mountains, Valleys, and Coast",LRR E,Colfax,12-Jul-11,NWCA11-2225,W-PH,W-PRLH,6,Non Federal,35007,1108000101,Chicorica Creek,Rocky Mountain Range and Forest Region,E,Arkansas-White-Red,PUBPAB,67,Southern Rocky Mountain Foothills,NO,,W,PRLH,NO,,,,Revisit,NM,29,M,M,,PH,,NWCA11-2225,NWCA_PROBABILITY,YES,35,NM,New Mexico,Target_Sampled,NM,Target,21,Southern Rockies,21f,Sedimentary Mid-Elevation Forests,W_MTNS,PUBPAB,1,1430.73275,459.82429,3.11148,-746683.861,RELOCATED_POINT_SAMPLEABLE,-25458.772,SITEINFO
8/13/2015,3488,36.97555,-104.47832,WMTNS,West,WMT,Western Mountains,36.97539328,-104.4780449,PUBPAB,PEM,RIVERINE,"Western Mountains, Valleys, and Coast",LRR E,Colfax,1-Aug-11,NWCA11-2225,W-PH,W-PRLH,6,Non Federal,35007,1108000101,Chicorica Creek,Rocky Mountain Range and Forest Region,E,Arkansas-White-Red,PUBPAB,67,Southern Rocky Mountain Foothills,NO,,W,PRLH,NO,,,,Revisit,,,M,M,,PH,,NWCA11-2225,NWCA_REVISITS,YES,35,NM,New Mexico,,NM,,21,Southern Rockies,21f,Sedimentary Mid-Elevation Forests,W_MTNS,PEM,2,,,,,RELOCATED_POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3492,32.69393,-103.45734,PLNLOW,Plains and Lowlands,SPL,Southern Plains,32.69392811,-103.4574409,PEM,PEM,DPRSS,Great Plains,"LRR H (Excluding MLRA 72, 73)",Lea,28-Jul-11,NWCA11-2232,IPL-PH,IPL-PRLH,6,Non Federal,35025,1307000701,Monument Springs-Monument Draw,Central Great Plains Winter Wheat and Range Region,H,Rio Grande,PEM,114,"Southern High Plains, Southwestern Part",NO,,IPL,PRLH,NO,,,,Base,NM,16,I,I,,PH,,NWCA11-2232,NWCA_PROBABILITY,YES,35,NM,New Mexico,Target_Sampled,NM,Target,25,High Plains,25k,Arid Llano Estacado,GT_PLAINS,PEM,1,18623.93134,638.07158,29.18784,-694531.968,RELOCATED_POINT_SAMPLEABLE,-510377.796,SITEINFO
8/13/2015,3494,36.36975,-107.46597,WMTNS,West,XER,Xeric,36.36929208,-107.4661037,PEM,PSS,RIVERINE,Arid West,LRR D,Rio Arriba,19-Jul-11,NWCA11-2238,W-PW,W-PRLW,6,BLM,35039,1408010306,Outlet Canon Largo,Western Range and Irrigated Region,D,Upper Colorado,PEM,46,"Southwestern Plateaus, Mesas, and Foothills",NO,,W,PRLW,YES,Blm Public Land,Bureau of Land Management (BLM),Federal,OverSamp,NM,8,M,M,,PW,,NWCA11-2238,NWCA_PROBABILITY,YES,35,NM,New Mexico,Target_Sampled,NM,Target,22,Arizona/New Mexico Plateau,22n,Near-Rockies Valleys and Mesas,ARID_W,PSS,1,22551.32872,772.62752,29.18784,-1016912.018,RELOCATED_POINT_SAMPLEABLE,-65267.375,SITEINFO
8/13/2015,3496,36.37415,-107.46869,WMTNS,West,XER,Xeric,36.37416175,-107.4686619,PSS,PSS,RIVERINE,Arid West,LRR D,Rio Arriba,19-Jul-11,NWCA11-2241,W-PW,W-PRLW,6,BLM,35039,1408010306,Outlet Canon Largo,Western Range and Irrigated Region,D,Upper Colorado,PSS,46,"Southwestern Plateaus, Mesas, and Foothills",NO,,W,PRLW,YES,Blm Public Land,Bureau of Land Management (BLM),Federal,OverSamp,NM,8,I,I,,PW,,NWCA11-2241,NWCA_PROBABILITY,YES,35,NM,New Mexico,Target_Sampled,NM,Target,22,Arizona/New Mexico Plateau,22n,Near-Rockies Valleys and Mesas,ARID_W,PSS,1,13214.8031,772.62752,17.10372,-1017072.132,POINT_SAMPLEABLE,-64698.507,SITEINFO
8/13/2015,3497,42.97109452,-110.0829822,WMTNS,West,XER,Xeric,42.97109452,-110.0829822,PEM,PEM,RIVERINE,Arid West,LRR D,Sublette,6-Jul-11,NWCA11-2785,W-PH,W-PRLH,8,Non Federal,56035,1404010104,Forty Rod Creek-Green River,Western Range and Irrigated Region,D,Upper Colorado,PEM,43,Cool Central Desertic Basins and Plateaus,NO,,W,PRLH,NO,,,,Base,WY,35,M,M,,PH,,NWCA11-2785,NWCA_PROBABILITY,YES,56,WY,Wyoming,Target_Sampled,WY,Target,18,Wyoming Basin,18c,Sub-Irrigated High Valleys,ARID_W,PEM,1,41607.53285,197.87622,210.2705,-1138289.525,POINT_SAMPLEABLE,697183.344,SITEINFO
8/13/2015,3501,42.97109452,-110.0829822,WMTNS,West,XER,Xeric,42.97109452,-110.0829822,PEM,PEM,RIVERINE,Arid West,LRR D,Sublette,25-Jul-11,NWCA11-2785,W-PH,W-PRLH,8,Non Federal,56035,1404010104,Forty Rod Creek-Green River,Western Range and Irrigated Region,D,Upper Colorado,PEM,43,Cool Central Desertic Basins and Plateaus,NO,,W,PRLH,NO,,,,Base,,,M,M,,PH,,NWCA11-2785,NWCA_REVISITS,YES,56,WY,Wyoming,,WY,,18,Wyoming Basin,18c,Sub-Irrigated High Valleys,ARID_W,PEM,2,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3502,44.9384,-110.78697,WMTNS,West,WMT,Western Mountains,44.93843763,-110.7875083,PEM,PEM,RIVERINE,"Western Mountains, Valleys, and Coast",LRR E,Park,21-Jul-11,NWCA11-2790,W-PH,W-PRLH,8,NPS,56029,1007000109,Gardner River-Yellowstone River,Rocky Mountain Range and Forest Region,E,Missouri,PEM,60,Central Rocky Mountains,NO,,W,PRLH,YES,Yellowstone,National Park Service (NPS),Federal,Base,WY,24,I,I,,PH,,NWCA11-2790,NWCA_PROBABILITY,YES,56,WY,Wyoming,Target_Sampled,WY,Target,17,Middle Rockies,17i,Absaroka-Gallatin Volcanic Mountains,W_MTNS,PEM,1,3785.51129,18.00305,210.2705,-1160783.948,RELOCATED_POINT_SAMPLEABLE,922577.15,SITEINFO
